account_id,observation_date,is_churn,like_per_month,newfriend_per_month,post_per_month,adview_per_month,dislike_per_month,unfriend_per_month,message_per_month,reply_per_month,account_tenure
3877,10/02/2020,FALSE,1711,31,169,528,43,0,12,3,23
3892,10/02/2020,FALSE,8,1,9,4,4,0,18,14,23
3966,10/02/2020,FALSE,3,0,3,1,8,0,25,12,23
3988,10/02/2020,FALSE,17,4,12,9,9,0,7,8,23
4040,10/02/2020,FALSE,481,12,170,127,39,0,6,0,23
4069,10/02/2020,FALSE,91,21,60,406,29,0,15,4,23
4128,10/02/2020,FALSE,3,0,2,1,1,0,1,2,23
4146,10/02/2020,FALSE,8,2,4,5,1,1,30,10,23
4170,10/02/2020,FALSE,31,11,87,30,3,1,10,5,23
4178,10/02/2020,FALSE,0,0,18,29,0,0,9,0,23
4259,10/02/2020,FALSE,31,3,13,29,13,0,20,6,23
4303,10/02/2020,FALSE,26,3,16,34,3,0,9,2,23
4312,10/02/2020,FALSE,96,1,6,27,7,0,11,10,23
4315,10/02/2020,FALSE,93,5,12,70,3,0,56,6,23
4342,10/02/2020,FALSE,372,15,637,379,182,0,10,8,23
4354,10/02/2020,FALSE,21,1,21,17,9,0,1,0,23
4388,10/02/2020,FALSE,16,6,26,88,24,0,1,6,23
4469,10/02/2020,FALSE,16,1,5,0,46,1,398,130,23
4572,10/02/2020,FALSE,14,7,20,10,7,0,0,0,23
4581,10/02/2020,FALSE,12,5,12,11,2,1,3,0,23
4592,10/02/2020,FALSE,1,0,2,2,0,0,1,0,23
4635,10/02/2020,FALSE,103,7,56,8,9,0,37,2,23
4650,10/02/2020,FALSE,93,12,43,102,8,0,53,4,23
4732,10/02/2020,FALSE,76,8,80,16,8,1,5,1,23
4820,10/02/2020,FALSE,15,0,11,10,20,0,42,11,23
4853,10/02/2020,FALSE,54,10,73,44,9,0,49,17,23
4861,10/02/2020,FALSE,25,8,22,2,0,0,3,2,23
4893,10/02/2020,FALSE,97,2,24,72,0,1,5,0,23
4910,10/02/2020,FALSE,102,7,68,28,9,0,14,2,23
5015,10/02/2020,FALSE,67,3,33,7,1,0,133,41,23
5039,10/02/2020,FALSE,51,1,11,37,2,2,3,0,23
5076,10/02/2020,FALSE,18,10,32,18,3,0,29,11,23
5148,10/02/2020,FALSE,65,15,43,136,24,0,14,4,23
5226,10/02/2020,FALSE,188,4,29,25,30,0,58,41,23
5234,10/02/2020,FALSE,258,7,65,22,14,0,95,59,23
5243,10/02/2020,FALSE,81,23,30,87,13,0,90,24,23
5273,10/02/2020,FALSE,140,15,15,204,24,0,22,6,23
5298,10/02/2020,FALSE,3,0,5,4,20,0,62,6,23
5306,10/02/2020,FALSE,734,29,23,111,11,0,0,0,23
5314,10/02/2020,FALSE,53,12,35,30,5,1,27,15,23
5316,10/02/2020,FALSE,28,1,5,5,0,0,1,2,23
5319,10/02/2020,FALSE,2,2,0,1,0,1,3,0,23
5381,10/02/2020,FALSE,0,3,1,16,4,0,16,3,23
5389,10/02/2020,FALSE,45,6,31,45,3,0,6,1,23
5406,10/02/2020,FALSE,28,0,14,11,12,1,14,2,23
5583,10/02/2020,FALSE,77,7,33,23,19,0,123,29,23
5610,10/02/2020,FALSE,5,2,2,8,1,0,11,9,23
5657,10/02/2020,FALSE,69,7,22,27,9,2,316,105,23
5675,10/02/2020,FALSE,93,8,28,22,21,0,27,2,23
5777,10/02/2020,FALSE,118,3,53,46,33,1,2,0,23
5792,10/02/2020,FALSE,121,6,98,104,14,1,30,16,23
5822,10/02/2020,FALSE,24,4,3,14,2,2,1,0,23
5836,10/02/2020,FALSE,198,4,16,45,11,0,4,0,23
5843,10/02/2020,FALSE,3,1,6,9,3,0,21,10,23
5873,10/02/2020,FALSE,46,0,20,15,6,0,8,1,23
5919,10/02/2020,FALSE,44,4,16,10,13,0,20,7,23
5940,10/02/2020,FALSE,22,3,38,45,7,0,49,5,23
6040,10/02/2020,FALSE,32,4,10,8,5,0,27,9,23
6126,10/02/2020,FALSE,17,0,12,4,10,0,183,66,23
6156,10/02/2020,FALSE,2,2,2,44,4,0,13,8,23
6222,10/02/2020,FALSE,200,9,52,16,15,0,48,22,23
6228,10/02/2020,FALSE,81,7,23,46,59,1,91,34,23
6243,10/02/2020,FALSE,271,18,61,77,29,0,16,5,23
6298,10/02/2020,FALSE,40,8,43,7,27,0,2,1,23
6314,10/02/2020,FALSE,33,1,5,15,12,0,23,14,23
6338,10/02/2020,FALSE,48,0,31,19,5,0,19,7,23
6399,10/02/2020,FALSE,59,8,44,11,8,0,16,3,23
6414,10/02/2020,FALSE,12,7,3,4,0,0,1,0,23
6419,10/02/2020,FALSE,26,4,3,1,15,0,2,0,23
6482,10/02/2020,FALSE,27,3,15,3,6,0,11,5,23
6493,10/02/2020,FALSE,1,0,3,1,0,0,0,0,23
6508,10/02/2020,FALSE,1,1,17,2,5,0,3,0,23
6515,10/02/2020,FALSE,2,0,4,0,0,0,1,2,23
6558,10/02/2020,FALSE,5,20,30,8,9,0,4,1,23
6575,10/02/2020,FALSE,34,0,55,3,5,0,224,67,23
6624,10/02/2020,FALSE,65,4,36,15,2,2,171,71,23
6655,10/02/2020,FALSE,22,6,14,16,5,0,192,80,23
6708,10/02/2020,FALSE,26,7,49,16,4,0,24,2,23
6726,10/02/2020,FALSE,68,12,45,42,11,0,73,13,23
6748,10/02/2020,FALSE,18,1,20,10,17,0,51,37,23
6780,10/02/2020,FALSE,12,4,4,1,5,0,4,2,23
6811,10/02/2020,FALSE,14,3,2,13,6,0,6,2,23
6817,10/02/2020,FALSE,9,2,3,5,1,0,3,1,23
6828,10/02/2020,FALSE,70,4,41,26,1,0,21,9,23
6829,10/02/2020,FALSE,40,2,3,19,0,0,53,33,23
6861,10/02/2020,FALSE,12,3,31,9,4,0,63,20,23
6897,10/02/2020,FALSE,325,12,46,220,17,0,1,1,23
6908,10/02/2020,FALSE,88,11,158,196,35,0,3,0,23
7001,10/02/2020,FALSE,361,8,187,91,21,0,40,9,23
7006,10/02/2020,FALSE,51,5,12,30,12,0,21,10,23
7013,10/02/2020,FALSE,213,23,46,45,70,1,32,10,23
7015,10/02/2020,FALSE,124,18,29,32,13,0,16,3,23
7040,10/02/2020,FALSE,360,43,124,108,53,1,33,15,23
7096,10/02/2020,FALSE,114,9,18,50,7,0,66,11,23
7138,10/02/2020,FALSE,10,2,12,12,2,1,16,8,23
7145,10/02/2020,FALSE,22,1,11,14,3,0,250,75,23
7148,10/02/2020,FALSE,15,1,3,6,7,0,59,19,23
7155,10/02/2020,FALSE,111,5,139,16,3,0,6,0,23
7169,10/02/2020,FALSE,126,3,53,158,7,0,18,7,23
7181,10/02/2020,FALSE,19,7,17,8,5,0,7,0,23
7202,10/02/2020,FALSE,10,2,1,5,8,0,50,24,23
7206,10/02/2020,FALSE,43,3,14,74,16,0,39,22,23
7223,10/02/2020,FALSE,18,11,17,35,7,0,52,7,23
7249,10/02/2020,FALSE,51,10,17,19,7,0,12,3,23
7287,10/02/2020,FALSE,86,5,30,6,21,0,28,7,23
7371,10/02/2020,FALSE,23,3,4,22,6,0,17,1,23
7372,10/02/2020,FALSE,9,1,13,6,1,0,60,32,23
7397,10/02/2020,FALSE,31,0,2,4,5,0,117,43,23
7430,10/02/2020,FALSE,122,4,21,1,8,0,4,1,23
7512,10/02/2020,FALSE,80,4,75,57,15,0,195,72,23
7534,10/02/2020,FALSE,130,6,40,18,51,0,94,46,23
7538,10/02/2020,FALSE,65,0,3,9,33,0,12,10,23
7649,10/02/2020,FALSE,10,5,11,6,0,0,63,6,23
7691,10/02/2020,FALSE,14,8,28,10,2,1,4,0,23
7695,10/02/2020,FALSE,10,0,16,7,4,0,17,1,23
7699,10/02/2020,FALSE,6,1,3,11,1,0,9,3,23
7702,10/02/2020,FALSE,27,7,2,10,7,0,11,1,23
7757,10/02/2020,FALSE,36,15,33,37,24,0,68,35,23
7802,10/02/2020,FALSE,226,11,97,19,15,1,98,53,23
7806,10/02/2020,FALSE,316,7,16,11,16,0,4,1,23
7807,10/02/2020,FALSE,25,2,19,9,6,0,31,13,23
7896,10/02/2020,FALSE,5,0,13,10,1,0,13,2,23
7950,10/02/2020,FALSE,231,18,12,77,23,0,39,14,23
7978,10/02/2020,FALSE,11,3,4,21,10,0,316,118,23
7981,10/02/2020,FALSE,7,0,18,14,0,0,26,14,23
7985,10/02/2020,FALSE,477,9,144,26,24,1,34,4,23
8016,10/02/2020,FALSE,26,3,12,16,9,0,18,5,23
8086,10/02/2020,FALSE,50,4,9,6,5,0,9,0,23
8097,10/02/2020,FALSE,87,14,102,149,17,0,114,42,23
8099,10/02/2020,FALSE,10,2,11,7,3,1,2,0,23
8158,10/02/2020,FALSE,9,1,7,2,9,0,6,2,23
8247,10/02/2020,FALSE,19,13,20,12,10,0,18,5,23
8275,10/02/2020,FALSE,47,3,58,18,0,1,13,8,23
8282,10/02/2020,FALSE,26,4,11,10,2,0,15,8,23
8292,10/02/2020,FALSE,106,16,178,52,26,0,13,2,23
8355,10/02/2020,FALSE,7,3,5,12,0,2,25,6,23
8475,10/02/2020,FALSE,153,7,5,105,13,0,4,1,23
8492,10/02/2020,FALSE,12,0,21,5,6,1,9,3,23
8511,10/02/2020,FALSE,14,1,13,0,7,0,43,17,23
8528,10/02/2020,FALSE,16,7,27,43,40,0,8,11,23
8538,10/02/2020,FALSE,52,0,3,14,5,0,33,29,23
8597,10/02/2020,FALSE,199,13,74,61,1,0,45,26,23
8598,10/02/2020,FALSE,50,4,3,8,3,0,312,110,23
8780,10/02/2020,FALSE,81,4,32,35,21,1,3,3,23
8787,10/02/2020,FALSE,166,6,82,23,12,0,95,40,23
8809,10/02/2020,FALSE,119,5,18,55,15,0,14,5,23
8826,10/02/2020,FALSE,135,7,28,26,13,0,46,6,23
8844,10/02/2020,FALSE,126,2,28,73,10,0,20,16,23
8868,10/02/2020,FALSE,310,7,193,298,10,1,53,7,23
8879,10/02/2020,FALSE,21,8,15,10,2,0,9,6,23
8897,10/02/2020,FALSE,54,3,88,29,3,0,5,1,23
8919,10/02/2020,FALSE,52,11,11,14,1,0,24,8,23
8945,10/02/2020,FALSE,88,10,42,11,4,2,19,5,23
8976,10/02/2020,FALSE,58,5,16,10,24,0,26,11,23
9050,10/02/2020,FALSE,40,6,16,38,51,0,56,17,23
9128,10/02/2020,FALSE,779,36,95,92,30,0,20,2,23
9129,10/02/2020,FALSE,37,6,66,36,67,0,114,13,23
9146,10/02/2020,FALSE,19,4,47,27,39,1,404,123,23
9152,10/02/2020,FALSE,55,5,5,23,13,2,282,143,23
9153,10/02/2020,FALSE,74,6,13,67,37,0,10,6,23
9220,10/02/2020,FALSE,44,2,26,38,13,0,53,36,23
9232,10/02/2020,FALSE,7,2,0,17,1,0,5,2,23
9233,10/02/2020,FALSE,38,12,28,14,2,1,168,68,23
9357,10/02/2020,FALSE,25,19,30,5,14,0,5,0,23
9362,10/02/2020,FALSE,20,1,13,0,7,1,27,8,23
9372,10/02/2020,FALSE,50,4,42,60,11,1,7,2,23
9390,10/02/2020,FALSE,12,0,23,4,4,0,22,1,23
9418,10/02/2020,FALSE,17,5,28,13,2,1,58,17,23
9447,10/02/2020,FALSE,67,14,40,56,25,0,3,0,23
9470,10/02/2020,FALSE,49,0,25,4,4,0,4,1,23
9515,10/02/2020,FALSE,16,4,40,34,0,1,18,11,23
9539,10/02/2020,FALSE,321,6,141,89,8,0,16,2,23
9556,10/02/2020,FALSE,75,6,10,35,34,1,171,60,23
9583,10/02/2020,FALSE,7,1,4,14,4,0,13,3,23
9613,10/02/2020,FALSE,26,3,24,12,5,0,25,4,23
9621,10/02/2020,FALSE,178,11,41,29,7,0,11,7,23
9636,10/02/2020,FALSE,165,14,34,58,9,0,14,13,23
9681,10/02/2020,FALSE,8,1,1,2,2,0,6,4,23
9766,10/02/2020,FALSE,74,0,6,30,4,0,57,27,23
9825,10/02/2020,FALSE,8,0,2,2,4,1,13,5,23
9910,10/02/2020,FALSE,32,9,52,24,13,0,41,22,23
9922,10/02/2020,FALSE,21,2,24,23,27,1,0,0,23
9934,10/02/2020,FALSE,299,19,44,203,3,1,5,0,23
9952,10/02/2020,FALSE,29,9,21,218,72,0,22,9,23
9954,10/02/2020,FALSE,186,5,20,35,3,0,34,17,23
9975,10/02/2020,FALSE,13,2,8,28,1,0,1,0,23
9993,10/02/2020,FALSE,19,16,14,30,3,0,2,0,23
43,11/02/2020,FALSE,428,4,36,83,74,0,57,3,22
50,11/02/2020,FALSE,107,6,27,14,8,1,6,0,22
54,11/02/2020,FALSE,57,21,27,45,8,0,29,5,22
129,11/02/2020,FALSE,96,6,91,27,10,0,13,2,22
155,11/02/2020,FALSE,35,3,11,14,2,0,0,0,22
160,11/02/2020,FALSE,0,0,13,4,1,0,56,28,22
208,11/02/2020,FALSE,10,1,6,7,6,0,2,0,22
213,11/02/2020,FALSE,11,0,30,4,1,1,15,4,22
217,11/02/2020,FALSE,145,11,147,48,11,0,17,3,22
223,11/02/2020,FALSE,3,2,33,9,5,0,21,17,22
247,11/02/2020,FALSE,37,6,5,58,21,0,7,1,22
323,11/02/2020,FALSE,32,8,6,7,6,0,5,0,22
385,11/02/2020,FALSE,24,1,15,3,10,1,62,30,22
431,11/02/2020,FALSE,1,1,0,12,11,1,34,17,22
467,11/02/2020,FALSE,6,3,20,19,72,1,5,1,22
474,11/02/2020,FALSE,49,0,8,15,5,1,26,12,22
476,11/02/2020,FALSE,51,4,131,36,12,0,22,2,22
484,11/02/2020,FALSE,6,3,20,6,3,0,33,20,22
506,11/02/2020,FALSE,9,2,7,9,7,0,18,3,22
537,11/02/2020,FALSE,55,1,21,17,6,1,63,25,22
559,11/02/2020,FALSE,94,12,6,7,17,0,45,10,22
561,11/02/2020,FALSE,43,10,20,23,23,0,16,4,22
565,11/02/2020,FALSE,70,6,14,6,4,0,56,26,22
580,11/02/2020,FALSE,2,4,22,3,8,0,78,31,22
603,11/02/2020,FALSE,8,1,22,1,35,1,28,3,22
609,11/02/2020,FALSE,15,1,4,10,3,1,4,1,22
673,11/02/2020,FALSE,123,3,30,23,11,0,7,7,22
730,11/02/2020,FALSE,11,5,5,1,4,0,32,5,22
772,11/02/2020,FALSE,13,5,62,27,12,0,17,8,22
796,11/02/2020,FALSE,3,0,9,10,25,1,21,14,22
809,11/02/2020,FALSE,56,2,21,4,3,0,2,3,22
902,11/02/2020,FALSE,25,3,0,52,23,0,34,14,22
966,11/02/2020,FALSE,450,12,112,47,12,0,1,1,22
997,11/02/2020,FALSE,25,5,6,5,4,0,50,14,22
1017,11/02/2020,FALSE,38,2,21,13,2,0,5,5,22
1026,11/02/2020,FALSE,7,3,46,12,5,0,16,6,22
1036,11/02/2020,FALSE,148,5,155,51,12,1,18,5,22
1054,11/02/2020,FALSE,1,2,9,7,2,0,9,4,22
1059,11/02/2020,FALSE,200,7,34,32,12,0,318,127,22
1064,11/02/2020,FALSE,98,15,108,64,7,0,16,10,22
1090,11/02/2020,FALSE,50,0,12,10,5,0,7,4,22
1096,11/02/2020,FALSE,2,6,3,5,3,1,9,4,22
1113,11/02/2020,FALSE,4,2,3,5,6,0,3,0,22
1218,11/02/2020,FALSE,496,5,52,56,1,0,24,6,22
1336,11/02/2020,FALSE,171,16,99,224,45,1,14,13,22
1365,11/02/2020,FALSE,220,16,95,30,4,0,12,2,22
1404,11/02/2020,FALSE,96,4,15,21,7,0,3,4,22
1423,11/02/2020,FALSE,46,8,31,81,60,0,63,27,22
1584,11/02/2020,FALSE,38,2,13,18,5,0,11,10,22
1590,11/02/2020,FALSE,29,7,12,75,2,0,58,27,22
1602,11/02/2020,FALSE,78,12,27,60,2,1,5,4,22
1629,11/02/2020,FALSE,1,0,1,0,0,0,1,0,22
1655,11/02/2020,FALSE,48,3,24,27,15,0,6,1,22
1660,11/02/2020,FALSE,57,20,74,67,16,0,32,11,22
1687,11/02/2020,FALSE,138,3,11,4,22,0,2,0,22
1742,11/02/2020,FALSE,534,4,100,72,1,0,100,34,22
1749,11/02/2020,FALSE,43,5,10,28,12,0,76,43,22
1777,11/02/2020,FALSE,52,11,17,19,15,0,460,160,22
1819,11/02/2020,FALSE,2,0,1,2,2,0,4,6,22
1848,11/02/2020,FALSE,98,13,106,215,25,0,19,12,22
1858,11/02/2020,FALSE,12,3,12,19,37,0,4,1,22
1908,11/02/2020,FALSE,12,5,14,24,13,0,16,7,22
1970,11/02/2020,FALSE,7,5,39,22,4,0,2,0,22
2012,11/02/2020,FALSE,62,4,12,8,6,0,2,2,22
2022,11/02/2020,FALSE,9,6,52,150,7,0,2,0,22
2068,11/02/2020,FALSE,33,5,38,45,24,0,77,41,22
2126,11/02/2020,FALSE,91,7,28,14,8,0,3,0,22
2231,11/02/2020,FALSE,17,0,2,4,0,0,52,23,22
2234,11/02/2020,FALSE,136,5,64,21,35,0,11,0,22
2275,11/02/2020,FALSE,47,1,8,35,7,0,48,14,22
2279,11/02/2020,FALSE,16,0,7,6,9,0,54,37,22
2331,11/02/2020,FALSE,8,3,4,13,17,0,28,10,22
2342,11/02/2020,FALSE,4,0,4,2,1,0,107,41,22
2477,11/02/2020,FALSE,664,5,14,201,12,1,2,0,22
2520,11/02/2020,FALSE,15,1,4,13,1,1,117,51,22
2578,11/02/2020,FALSE,8,5,5,9,11,0,19,10,22
2591,11/02/2020,FALSE,16,3,6,13,5,0,9,4,22
2617,11/02/2020,FALSE,69,7,16,24,13,0,17,0,22
2619,11/02/2020,FALSE,19,1,3,44,4,0,79,37,22
2660,11/02/2020,FALSE,220,8,87,161,14,0,17,8,22
2673,11/02/2020,FALSE,11,3,10,12,1,0,48,23,22
2712,11/02/2020,FALSE,7,0,14,4,0,0,21,4,22
2730,11/02/2020,FALSE,29,5,18,15,9,0,6,1,22
2766,11/02/2020,FALSE,22,3,5,23,3,1,10,5,22
2803,11/02/2020,FALSE,76,3,70,25,12,1,1,0,22
2937,11/02/2020,FALSE,224,9,57,39,11,0,12,5,22
2947,11/02/2020,FALSE,56,7,64,30,21,0,10,2,22
2951,11/02/2020,FALSE,110,22,381,43,14,0,7,0,22
2974,11/02/2020,FALSE,36,2,4,1,7,0,36,27,22
3000,11/02/2020,FALSE,140,18,48,17,3,0,20,1,22
3021,11/02/2020,FALSE,561,16,107,90,38,0,279,87,22
3063,11/02/2020,FALSE,4,7,7,9,4,0,6,3,22
3096,11/02/2020,FALSE,81,4,21,28,15,0,1,1,22
3184,11/02/2020,FALSE,70,4,18,16,4,0,10,3,22
3191,11/02/2020,FALSE,41,10,26,90,6,1,17,16,22
3205,11/02/2020,FALSE,3,0,3,5,4,0,9,3,22
3235,11/02/2020,FALSE,13,1,3,9,2,0,8,3,22
3276,11/02/2020,FALSE,5,4,12,17,1,0,28,17,22
3289,11/02/2020,FALSE,7,1,2,1,0,0,122,47,22
3305,11/02/2020,FALSE,150,4,97,79,15,1,5,3,22
3317,11/02/2020,FALSE,32,4,3,9,0,0,23,7,22
3349,11/02/2020,FALSE,317,11,111,151,17,1,117,67,22
3426,11/02/2020,FALSE,3,3,2,4,0,0,10,6,22
3475,11/02/2020,FALSE,56,11,172,18,5,0,16,2,22
3481,11/02/2020,FALSE,172,29,159,88,41,0,29,4,22
3496,11/02/2020,FALSE,183,5,45,97,38,2,34,18,22
3512,11/02/2020,FALSE,69,3,16,79,7,0,492,180,22
3556,11/02/2020,FALSE,32,9,23,16,3,0,2,0,22
3610,11/02/2020,FALSE,5,2,5,8,8,0,5,2,22
3612,11/02/2020,FALSE,40,5,38,91,5,0,16,5,22
3629,11/02/2020,FALSE,196,9,28,72,18,1,5,3,22
3645,11/02/2020,FALSE,4,4,9,5,8,0,31,7,22
3703,11/02/2020,FALSE,347,10,57,43,29,0,2,2,22
3728,11/02/2020,FALSE,60,4,43,169,14,1,119,32,22
3736,11/02/2020,FALSE,86,14,27,24,6,0,22,2,22
3738,11/02/2020,FALSE,58,2,8,58,2,0,273,128,22
3847,11/02/2020,FALSE,11,7,18,8,3,0,195,25,22
3859,11/02/2020,FALSE,6,0,35,8,10,0,2,0,22
3869,11/02/2020,FALSE,47,0,1,10,9,0,76,29,22
3969,11/02/2020,FALSE,10,1,10,15,1,1,6,4,22
4006,11/02/2020,FALSE,47,2,41,7,1,1,31,12,22
4158,11/02/2020,FALSE,30,2,7,13,3,1,0,0,22
4166,11/02/2020,FALSE,31,1,8,1,1,1,33,3,22
4266,11/02/2020,FALSE,26,3,24,11,11,1,14,7,22
4298,11/02/2020,FALSE,18,1,7,7,1,1,41,11,22
4308,11/02/2020,FALSE,7,5,7,4,1,1,0,0,22
4355,11/02/2020,FALSE,28,1,49,7,2,0,9,1,22
4364,11/02/2020,FALSE,49,7,25,5,28,0,87,33,22
4369,11/02/2020,FALSE,1,3,4,3,7,0,1,0,22
4413,11/02/2020,FALSE,11,0,10,4,1,1,7,0,22
4434,11/02/2020,FALSE,9,3,9,2,0,1,2,0,22
4473,11/02/2020,FALSE,51,4,17,8,15,0,22,9,22
4481,11/02/2020,FALSE,42,8,6,27,15,0,19,13,22
4505,11/02/2020,FALSE,12,2,22,4,2,0,28,21,22
4519,11/02/2020,FALSE,37,9,37,17,6,0,11,4,22
4567,11/02/2020,FALSE,5,2,13,11,4,0,2,0,22
4569,11/02/2020,FALSE,217,7,35,39,19,0,48,18,22
4602,11/02/2020,FALSE,696,4,24,18,14,0,14,10,22
4629,11/02/2020,FALSE,20,6,6,21,2,0,3,3,22
4631,11/02/2020,FALSE,20,1,5,4,6,0,20,10,22
4644,11/02/2020,FALSE,171,6,41,210,39,0,9,5,22
4678,11/02/2020,FALSE,97,10,43,177,8,0,5,6,22
4692,11/02/2020,FALSE,49,4,8,38,59,1,342,100,22
4723,11/02/2020,FALSE,93,15,15,17,3,0,11,1,22
4734,11/02/2020,FALSE,13,1,4,7,7,0,19,3,22
4807,11/02/2020,FALSE,28,2,7,15,7,0,47,6,22
4867,11/02/2020,FALSE,3,4,8,3,4,0,23,4,22
4906,11/02/2020,FALSE,16,0,7,14,0,1,21,6,22
4933,11/02/2020,FALSE,18,4,30,34,15,1,18,1,22
4989,11/02/2020,FALSE,9,1,17,8,1,0,41,12,22
5017,11/02/2020,FALSE,17,0,18,2,0,1,134,15,22
5055,11/02/2020,FALSE,109,12,44,58,5,0,4,0,22
5060,11/02/2020,FALSE,24,5,7,10,7,0,8,2,22
5080,11/02/2020,FALSE,6,0,7,2,5,0,9,1,22
5083,11/02/2020,FALSE,81,14,30,6,3,0,5,8,22
5093,11/02/2020,FALSE,20,1,7,45,12,1,6,6,22
5159,11/02/2020,FALSE,22,1,2,5,11,0,1,0,22
5224,11/02/2020,FALSE,15,2,23,35,6,0,3,1,22
5228,11/02/2020,FALSE,26,4,5,26,32,0,55,36,22
5237,11/02/2020,FALSE,11,1,3,1,0,1,4,1,22
5261,11/02/2020,FALSE,6,1,10,4,0,0,94,20,22
5275,11/02/2020,FALSE,99,1,13,36,4,0,7,1,22
5412,11/02/2020,FALSE,171,32,62,433,56,0,125,15,22
5446,11/02/2020,FALSE,17,5,30,28,3,0,4,0,22
5460,11/02/2020,FALSE,229,1,16,40,6,0,8,2,22
5465,11/02/2020,FALSE,12,2,21,9,2,1,54,30,22
5479,11/02/2020,FALSE,469,30,448,91,27,0,16,4,22
5504,11/02/2020,FALSE,345,14,91,73,9,1,263,97,22
5513,11/02/2020,FALSE,7,4,11,7,2,1,0,0,22
5520,11/02/2020,FALSE,9,2,13,7,1,0,94,26,22
5527,11/02/2020,FALSE,413,4,96,116,43,0,3,0,22
5553,11/02/2020,FALSE,2,4,3,1,9,0,8,0,22
5559,11/02/2020,FALSE,5,3,0,4,1,0,12,1,22
5566,11/02/2020,FALSE,48,13,13,27,5,1,35,34,22
5569,11/02/2020,FALSE,6,0,6,0,3,0,36,1,22
5588,11/02/2020,FALSE,68,4,69,30,5,1,219,88,22
5601,11/02/2020,FALSE,59,4,21,11,3,0,17,6,22
5620,11/02/2020,FALSE,206,27,63,139,52,0,16,8,22
5635,11/02/2020,FALSE,9,1,21,11,9,0,4,2,22
5724,11/02/2020,FALSE,17,3,14,12,5,1,1,3,22
5730,11/02/2020,FALSE,45,2,29,8,9,0,1,3,22
5770,11/02/2020,FALSE,7,5,31,20,11,0,38,6,22
5788,11/02/2020,FALSE,59,9,148,56,7,2,60,4,22
5917,11/02/2020,FALSE,56,3,2,9,8,0,3,0,22
5935,11/02/2020,FALSE,27,5,25,11,13,0,29,5,22
5956,11/02/2020,FALSE,244,19,31,89,21,0,63,18,22
5961,11/02/2020,FALSE,163,4,11,26,20,0,3,0,22
6023,11/02/2020,FALSE,63,6,16,128,29,0,10,5,22
6028,11/02/2020,FALSE,15,8,9,15,1,0,111,65,22
6029,11/02/2020,FALSE,77,3,29,6,4,0,105,45,22
6064,11/02/2020,FALSE,190,5,49,42,22,0,2,0,22
6136,11/02/2020,FALSE,34,6,14,14,16,0,24,12,22
6165,11/02/2020,FALSE,19,1,3,6,22,0,44,27,22
6166,11/02/2020,FALSE,25,1,8,18,16,0,11,4,22
6180,11/02/2020,FALSE,712,51,178,43,16,0,3,1,22
6194,11/02/2020,FALSE,159,8,33,19,3,0,701,332,22
6200,11/02/2020,FALSE,95,14,60,70,7,1,62,36,22
6208,11/02/2020,FALSE,15,4,6,5,10,0,6,0,22
6211,11/02/2020,FALSE,90,4,42,49,13,0,1,1,22
6214,11/02/2020,FALSE,47,5,30,16,10,0,60,11,22
6239,11/02/2020,FALSE,107,9,46,51,10,1,2,0,22
6242,11/02/2020,FALSE,238,10,49,26,17,0,4,3,22
6258,11/02/2020,FALSE,336,1,71,14,7,0,16,8,22
6327,11/02/2020,FALSE,4,0,2,1,2,0,18,11,22
6335,11/02/2020,FALSE,18,3,16,6,15,0,7,7,22
6337,11/02/2020,FALSE,357,12,103,69,8,0,28,4,22
6358,11/02/2020,FALSE,20,0,14,29,6,0,1,0,22
6375,11/02/2020,FALSE,20,7,23,34,5,0,5,1,22
6425,11/02/2020,FALSE,3,0,6,3,7,2,37,4,22
6432,11/02/2020,FALSE,4,0,0,1,4,0,2,0,22
6476,11/02/2020,FALSE,28,0,10,12,7,0,106,28,22
6502,11/02/2020,FALSE,38,17,22,62,1,0,0,0,22
6603,11/02/2020,FALSE,94,4,58,47,3,0,2,0,22
6666,11/02/2020,FALSE,3,0,16,2,2,0,47,7,22
6716,11/02/2020,FALSE,17,3,1,20,3,0,11,9,22
6725,11/02/2020,FALSE,42,3,46,8,8,1,9,10,22
6752,11/02/2020,FALSE,49,8,25,34,2,0,1,0,22
6753,11/02/2020,FALSE,3,0,0,1,15,0,22,8,22
6763,11/02/2020,FALSE,29,12,36,29,7,0,328,110,22
6776,11/02/2020,FALSE,10,4,23,39,4,1,17,5,22
6783,11/02/2020,FALSE,10,1,6,7,0,0,8,7,22
6789,11/02/2020,FALSE,25,2,21,3,16,0,7,7,22
6804,11/02/2020,FALSE,200,5,44,43,13,1,88,45,22
6839,11/02/2020,FALSE,38,4,50,29,28,0,286,162,22
6911,11/02/2020,FALSE,41,7,29,15,5,1,8,2,22
6912,11/02/2020,FALSE,259,33,138,33,13,1,1,0,22
6929,11/02/2020,FALSE,42,2,6,20,35,1,31,4,22
6936,11/02/2020,FALSE,0,1,5,2,0,0,89,35,22
6950,11/02/2020,FALSE,41,13,37,79,89,0,53,43,22
6962,11/02/2020,FALSE,16,1,7,19,1,0,6,2,22
7037,11/02/2020,FALSE,16,0,5,8,1,0,3,4,22
7046,11/02/2020,FALSE,12,2,11,12,0,1,15,5,22
7049,11/02/2020,FALSE,17,1,2,2,5,0,11,3,22
7052,11/02/2020,FALSE,16,0,13,7,4,0,15,10,22
7234,11/02/2020,FALSE,2097,42,336,759,31,0,14,2,22
