account_id,observation_date,is_churn,like_per_month,newfriend_per_month,post_per_month,adview_per_month,dislike_per_month,unfriend_per_month,message_per_month,reply_per_month,adview_per_post,reply_per_message,like_per_post,post_per_message,unfriend_per_newfriend,dislike_pcnt,newfriend_pcnt_chng,days_since_newfriend
5081,2020-03-01,False,12.0,2.0,12.0,44.0,6.0,0.5090909,5.0,1.0,3.6666667,0.2,0.0,2.4,0.25454545,1.0,0.0,6.0
5126,2020-03-01,False,190.0,5.0,4.0,16.0,2.0,0.5090909,74.0,26.0,4.0,0.35135135,0.0,0.054054055,0.10181818,1.0,-0.375,7.0
5128,2020-03-01,False,52.0,3.0,23.0,19.0,11.0,0.5090909,3.0,1.0,0.82608694,0.33333334,0.0,7.6666665,0.16969697,1.0,-0.57142854,11.0
5150,2020-03-01,False,28.0,5.0,6.0,12.0,4.0,0.0,95.0,44.0,2.0,0.4631579,0.0,0.06315789,0.0,1.0,0.0,0.0
5171,2020-03-01,False,97.0,12.0,24.0,102.0,30.0,1.0181818,12.0,3.0,4.25,0.25,0.0,2.0,0.084848486,1.0,0.5,0.0
5176,2020-03-01,False,41.0,6.0,3.0,10.0,5.0,0.5090909,21.0,12.0,3.3333333,0.5714286,0.0,0.14285715,0.084848486,1.0,2.0,2.0
5196,2020-03-01,False,28.0,10.0,16.0,57.0,30.0,1.0181818,9.0,8.0,3.5625,0.8888889,0.0,1.7777778,0.10181818,1.0,0.0,5.0
5216,2020-03-01,False,32.0,4.0,8.0,10.0,11.0,0.5090909,7.0,1.0,1.25,0.14285715,0.0,1.1428572,0.12727273,1.0,0.0,1.0
5236,2020-03-01,False,11.0,3.0,3.0,0.0,2.0,0.0,33.0,5.0,0.0,0.15151516,0.0,0.09090909,0.0,1.0,0.5,1.0
5251,2020-03-01,False,281.0,3.0,14.0,93.0,38.0,1.0181818,225.0,88.0,6.642857,0.3911111,0.0,0.062222224,0.33939394,1.0,-0.25,2.0
5253,2020-03-01,False,18.0,1.0,11.0,6.0,7.0,0.0,16.0,3.0,0.54545456,0.1875,0.0,0.6875,0.0,1.0,-0.6666666,1.0
5255,2020-03-01,False,14.0,4.0,27.0,37.0,6.0,0.0,4.0,0.0,1.3703704,0.0,0.0,6.75,0.0,1.0,0.33333337,1.0
5291,2020-03-01,False,15.0,3.0,7.0,14.0,6.0,0.5090909,6.0,1.0,2.0,0.16666667,0.0,1.1666666,0.16969697,1.0,0.5,8.0
5399,2020-03-01,False,21.0,4.0,1.0,5.0,4.0,0.5090909,2.0,0.0,5.0,0.0,0.0,0.5,0.12727273,1.0,-0.4285714,0.0
5481,2020-03-01,False,170.0,22.0,69.0,134.0,5.0,0.0,6.0,2.0,1.942029,0.33333334,0.0,11.5,0.0,1.0,0.22222221,0.0
5486,2020-03-01,False,119.0,7.0,25.0,11.0,20.0,0.0,44.0,33.0,0.44,0.75,0.0,0.5681818,0.0,1.0,1.3333333,9.0
5488,2020-03-01,False,16.0,1.0,21.0,6.0,13.0,0.5090909,44.0,19.0,0.2857143,0.4318182,0.0,0.47727272,0.5090909,1.0,0.0,5.0
5545,2020-03-01,False,327.0,15.0,104.0,41.0,22.0,1.5272727,45.0,21.0,0.39423078,0.46666667,0.0,2.3111112,0.10181818,1.0,0.6666666,2.0
5549,2020-03-01,False,109.0,8.0,125.0,74.0,9.0,0.5090909,8.0,1.0,0.592,0.125,0.0,15.625,0.06363636,1.0,-0.38461536,7.0
5576,2020-03-01,False,46.0,0.0,16.0,9.0,1.0,0.0,1.0,0.0,0.5625,0.0,0.0,16.0,0.0,1.0,-1.0,39.0
5581,2020-03-01,False,69.0,9.0,60.0,35.0,18.0,0.0,127.0,59.0,0.5833333,0.46456692,0.0,0.47244096,0.0,1.0,-0.3076923,1.0
5583,2020-03-01,False,261.0,7.0,69.0,26.0,25.0,0.5090909,8.0,5.0,0.3768116,0.625,0.0,8.625,0.07272727,1.0,0.0,0.0
5653,2020-03-01,False,305.0,16.0,26.0,95.0,8.0,0.5090909,981.0,312.0,3.6538463,0.3180428,0.0,0.026503569,0.03181818,1.0,0.0,1.0
5663,2020-03-01,False,136.0,3.0,38.0,7.0,7.0,0.0,15.0,3.0,0.18421052,0.2,0.0,2.5333333,0.0,1.0,0.5,4.0
5668,2020-03-01,False,32.0,3.0,7.0,53.0,8.0,0.0,7.0,1.0,7.571429,0.14285715,0.0,1.0,0.0,1.0,-0.39999998,2.0
5672,2020-03-01,False,152.0,27.0,52.0,88.0,79.0,1.0181818,8.0,3.0,1.6923077,0.375,0.0,6.5,0.037710436,1.0,0.28571427,0.0
5686,2020-03-01,False,118.0,10.0,28.0,3.0,32.0,0.5090909,26.0,21.0,0.10714286,0.8076923,0.0,1.0769231,0.05090909,1.0,2.3333333,5.0
5709,2020-03-01,False,129.0,12.0,49.0,30.0,30.0,0.0,361.0,177.0,0.6122449,0.4903047,0.0,0.13573407,0.0,1.0,0.09090912,2.0
5720,2020-03-01,False,14.0,4.0,21.0,4.0,4.0,0.0,16.0,9.0,0.1904762,0.5625,0.0,1.3125,0.0,1.0,3.0,0.0
5740,2020-03-01,True,52.0,0.0,6.0,21.0,3.0,0.5090909,2.0,0.0,3.5,0.0,0.0,3.0,0.0,1.0,0.0,0.0
5832,2020-03-01,False,5.0,1.0,7.0,11.0,8.0,0.0,0.0,0.0,1.5714285,0.0,0.0,0.0,0.0,1.0,-0.8333333,0.0
5851,2020-03-01,False,8.0,0.0,17.0,8.0,4.0,0.0,8.0,12.0,0.47058824,1.5,0.0,2.125,0.0,1.0,0.0,0.0
5875,2020-03-01,False,14.0,7.0,12.0,8.0,11.0,0.5090909,29.0,17.0,0.6666667,0.5862069,0.0,0.41379312,0.07272727,1.0,2.5,3.0
5961,2020-03-01,False,13.0,2.0,8.0,4.0,2.0,0.0,4.0,1.0,0.5,0.25,0.0,2.0,0.0,1.0,-0.3333333,10.0
5965,2020-03-01,False,582.0,13.0,219.0,236.0,15.0,1.0181818,25.0,23.0,1.0776255,0.92,0.0,8.76,0.07832168,1.0,0.8571428,0.0
5992,2020-03-01,False,10.0,0.0,1.0,1.0,0.0,1.0181818,3.0,1.0,1.0,0.33333334,0.0,0.33333334,0.0,0.0,-1.0,33.0
5996,2020-03-01,False,74.0,4.0,76.0,98.0,8.0,0.0,39.0,28.0,1.2894737,0.71794873,0.0,1.948718,0.0,1.0,0.0,5.0
6007,2020-03-01,False,81.0,3.0,59.0,25.0,23.0,0.5090909,58.0,38.0,0.42372882,0.6551724,0.0,1.0172414,0.16969697,1.0,0.0,0.0
6086,2020-03-01,False,189.0,18.0,62.0,18.0,6.0,0.0,9.0,1.0,0.29032257,0.11111111,0.0,6.888889,0.0,1.0,0.5,0.0
6105,2020-03-01,False,7.0,0.0,0.0,5.0,1.0,0.5090909,20.0,9.0,0.0,0.45,0.0,0.0,0.0,1.0,0.0,0.0
6129,2020-03-01,False,22.0,4.0,14.0,12.0,17.0,0.0,57.0,16.0,0.85714287,0.28070176,0.0,0.24561404,0.0,1.0,-0.3333333,3.0
6162,2020-03-01,False,356.0,13.0,298.0,229.0,68.0,0.0,7.0,3.0,0.7684564,0.42857143,0.0,42.57143,0.0,1.0,-0.2352941,3.0
6181,2020-03-01,False,194.0,3.0,44.0,37.0,7.0,0.0,11.0,0.0,0.84090906,0.0,0.0,4.0,0.0,1.0,-0.5,2.0
6214,2020-03-01,False,28.0,2.0,23.0,5.0,1.0,0.0,16.0,9.0,0.2173913,0.5625,0.0,1.4375,0.0,1.0,-0.5,0.0
6322,2020-03-01,False,3.0,3.0,17.0,6.0,36.0,0.5090909,57.0,17.0,0.3529412,0.2982456,0.0,0.2982456,0.16969697,1.0,0.5,8.0
6326,2020-03-01,False,322.0,8.0,8.0,36.0,9.0,1.0181818,33.0,29.0,4.5,0.8787879,0.0,0.24242425,0.12727273,1.0,1.6666667,3.0
6393,2020-03-01,False,14.0,12.0,6.0,33.0,14.0,0.5090909,9.0,4.0,5.5,0.44444445,0.0,0.6666667,0.042424243,1.0,0.71428573,2.0
6398,2020-03-01,False,46.0,4.0,11.0,16.0,15.0,1.0181818,29.0,22.0,1.4545455,0.7586207,0.0,0.37931034,0.25454545,1.0,0.33333337,15.0
6420,2020-03-01,False,109.0,19.0,63.0,20.0,25.0,0.5090909,34.0,3.0,0.31746033,0.0882353,0.0,1.8529412,0.026794259,1.0,0.72727275,5.0
6473,2020-03-01,False,304.0,10.0,35.0,228.0,15.0,0.5090909,5.0,0.0,6.5142856,0.0,0.0,7.0,0.05090909,1.0,1.0,0.0
6493,2020-03-01,False,67.0,5.0,12.0,26.0,8.0,0.5090909,36.0,20.0,2.1666667,0.5555556,0.0,0.33333334,0.10181818,1.0,0.25,6.0
6521,2020-03-01,False,75.0,2.0,83.0,76.0,14.0,1.0181818,14.0,3.0,0.91566265,0.21428572,0.0,5.928571,0.5090909,1.0,-0.3333333,10.0
6566,2020-03-01,True,6.0,0.0,12.0,2.0,0.0,1.0181818,7.0,0.0,0.16666667,0.0,0.0,1.7142857,0.0,0.0,0.0,0.0
6612,2020-03-01,False,17.0,5.0,25.0,16.0,2.0,1.0181818,0.0,0.0,0.64,0.0,0.0,0.0,0.20363636,1.0,-0.16666669,0.0
6626,2020-03-01,False,0.0,5.0,0.0,4.0,0.0,0.5090909,2.0,0.0,0.0,0.0,0.0,0.0,0.10181818,0.0,4.0,3.0
6653,2020-03-01,True,312.0,4.0,189.0,94.0,19.0,0.5090909,1.0,0.0,0.4973545,0.0,0.0,189.0,0.12727273,1.0,-0.3333333,6.0
6657,2020-03-01,False,64.0,2.0,136.0,69.0,15.0,0.5090909,73.0,33.0,0.50735295,0.4520548,0.0,1.8630137,0.25454545,1.0,1.0,15.0
6664,2020-03-01,False,56.0,8.0,12.0,4.0,0.0,0.5090909,16.0,18.0,0.33333334,1.125,0.0,0.75,0.06363636,0.0,-0.3333333,0.0
6712,2020-03-01,False,162.0,7.0,11.0,16.0,15.0,0.0,491.0,197.0,1.4545455,0.401222,0.0,0.022403259,0.0,1.0,-0.125,1.0
6722,2020-03-01,False,11.0,0.0,4.0,7.0,7.0,0.5090909,14.0,4.0,1.75,0.2857143,0.0,0.2857143,0.0,1.0,0.0,0.0
6746,2020-03-01,False,97.0,13.0,28.0,25.0,17.0,0.5090909,4.0,3.0,0.89285713,0.75,0.0,7.0,0.03916084,1.0,0.18181813,0.0
6767,2020-03-01,False,47.0,3.0,35.0,95.0,3.0,0.0,27.0,16.0,2.7142856,0.5925926,0.0,1.2962962,0.0,1.0,2.0,5.0
6823,2020-03-01,False,255.0,18.0,62.0,112.0,31.0,1.0181818,2.0,0.0,1.8064516,0.0,0.0,31.0,0.056565657,1.0,1.0,0.0
6833,2020-03-01,False,5.0,5.0,37.0,6.0,0.0,0.0,52.0,11.0,0.16216215,0.21153846,0.0,0.71153843,0.0,0.0,-0.28571427,12.0
6868,2020-03-01,False,70.0,6.0,33.0,54.0,21.0,0.0,29.0,8.0,1.6363636,0.27586207,0.0,1.137931,0.0,1.0,-0.39999998,1.0
6891,2020-03-01,False,109.0,5.0,34.0,23.0,12.0,0.5090909,8.0,1.0,0.6764706,0.125,0.0,4.25,0.10181818,1.0,0.0,11.0
6901,2020-03-01,False,15.0,2.0,3.0,8.0,13.0,0.5090909,10.0,2.0,2.6666667,0.2,0.0,0.3,0.25454545,1.0,-0.3333333,3.0
6934,2020-03-01,False,156.0,6.0,17.0,48.0,29.0,0.0,108.0,50.0,2.8235295,0.46296296,0.0,0.1574074,0.0,1.0,-0.3333333,1.0
6956,2020-03-01,False,185.0,17.0,82.0,33.0,107.0,0.0,3.0,0.0,0.40243903,0.0,0.0,27.333334,0.0,1.0,0.21428573,2.0
7012,2020-03-01,False,369.0,16.0,26.0,66.0,4.0,1.0181818,18.0,14.0,2.5384614,0.7777778,0.0,1.4444444,0.06363636,1.0,0.4545455,1.0
7053,2020-03-01,False,80.0,4.0,65.0,23.0,79.0,0.5090909,4.0,2.0,0.35384616,0.5,0.0,16.25,0.12727273,1.0,0.0,2.0
7072,2020-03-01,False,8.0,2.0,5.0,9.0,2.0,0.0,13.0,1.0,1.8,0.07692308,0.0,0.3846154,0.0,1.0,-0.75,17.0
7225,2020-03-01,False,7.0,1.0,10.0,2.0,1.0,0.5090909,96.0,39.0,0.2,0.40625,0.0,0.104166664,0.5090909,1.0,-0.5,28.0
7239,2020-03-01,False,5.0,0.0,0.0,0.0,12.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0,-1.0,54.0
7242,2020-03-01,False,118.0,24.0,35.0,27.0,30.0,0.0,37.0,29.0,0.7714286,0.7837838,0.0,0.9459459,0.0,1.0,0.6,1.0
7279,2020-03-01,False,9.0,5.0,8.0,4.0,9.0,1.0181818,188.0,57.0,0.5,0.30319148,0.0,0.04255319,0.20363636,1.0,4.0,0.0
7292,2020-03-01,False,12.0,5.0,22.0,33.0,12.0,0.0,4.0,2.0,1.5,0.5,0.0,5.5,0.0,1.0,0.6666666,7.0
7297,2020-03-01,False,30.0,14.0,40.0,52.0,12.0,0.0,104.0,47.0,1.3,0.45192307,0.0,0.3846154,0.0,1.0,-0.3333333,9.0
7336,2020-03-01,False,21.0,4.0,8.0,10.0,7.0,0.5090909,21.0,13.0,1.25,0.61904764,0.0,0.3809524,0.12727273,1.0,3.0,1.0
7338,2020-03-01,True,43.0,8.0,31.0,21.0,21.0,0.0,29.0,3.0,0.67741936,0.10344828,0.0,1.0689656,0.0,1.0,0.6,0.0
7362,2020-03-01,False,203.0,45.0,221.0,152.0,144.0,0.0,75.0,22.0,0.6877828,0.29333332,0.0,2.9466667,0.0,1.0,0.07142854,1.0
7462,2020-03-01,False,15.0,5.0,21.0,15.0,6.0,0.0,274.0,129.0,0.71428573,0.47080293,0.0,0.076642334,0.0,1.0,0.25,1.0
7475,2020-03-01,False,91.0,5.0,41.0,66.0,20.0,0.5090909,27.0,8.0,1.6097561,0.2962963,0.0,1.5185186,0.10181818,1.0,-0.28571427,1.0
7483,2020-03-01,False,10.0,3.0,5.0,1.0,7.0,0.0,1.0,2.0,0.2,2.0,0.0,5.0,0.0,1.0,-0.5,6.0
7558,2020-03-01,False,370.0,5.0,5.0,8.0,15.0,0.0,39.0,22.0,1.6,0.5641026,0.0,0.12820514,0.0,1.0,0.6666666,3.0
7582,2020-03-01,True,16.0,0.0,8.0,8.0,5.0,1.0181818,4.0,3.0,1.0,0.75,0.0,2.0,0.0,1.0,-1.0,29.0
7594,2020-03-01,False,9.0,1.0,3.0,8.0,2.0,0.0,20.0,13.0,2.6666667,0.65,0.0,0.15,0.0,1.0,0.0,23.0
7639,2020-03-01,False,51.0,3.0,38.0,10.0,7.0,0.0,44.0,19.0,0.2631579,0.4318182,0.0,0.8636364,0.0,1.0,-0.5,14.0
7659,2020-03-01,False,89.0,7.0,50.0,99.0,43.0,1.0181818,14.0,5.0,1.98,0.35714287,0.0,3.5714285,0.14545454,1.0,-0.36363637,3.0
7665,2020-03-01,False,89.0,7.0,42.0,12.0,6.0,0.0,0.0,0.0,0.2857143,0.0,0.0,0.0,0.0,1.0,0.16666663,5.0
7688,2020-03-01,False,12.0,7.0,28.0,4.0,5.0,0.0,28.0,5.0,0.14285715,0.17857143,0.0,1.0,0.0,1.0,-0.125,5.0
7705,2020-03-01,False,44.0,5.0,58.0,13.0,21.0,0.5090909,9.0,3.0,0.22413793,0.33333334,0.0,6.4444447,0.10181818,1.0,0.0,9.0
7761,2020-03-01,False,153.0,8.0,82.0,50.0,10.0,1.0181818,9.0,2.0,0.6097561,0.22222222,0.0,9.111111,0.12727273,1.0,-0.19999999,1.0
7762,2020-03-01,False,68.0,9.0,27.0,6.0,1.0,0.0,177.0,21.0,0.22222222,0.118644066,0.0,0.15254237,0.0,1.0,1.25,1.0
7789,2020-03-01,False,122.0,10.0,46.0,28.0,42.0,0.0,2.0,0.0,0.6086956,0.0,0.0,23.0,0.0,1.0,2.3333333,6.0
7795,2020-03-01,False,291.0,6.0,161.0,233.0,187.0,0.0,4.0,1.0,1.447205,0.25,0.0,40.25,0.0,1.0,-0.14285713,6.0
7892,2020-03-01,False,16.0,8.0,19.0,72.0,8.0,0.0,37.0,11.0,3.7894738,0.2972973,0.0,0.5135135,0.0,1.0,0.0,5.0
7954,2020-03-01,False,50.0,2.0,4.0,9.0,3.0,0.0,2.0,0.0,2.25,0.0,0.0,2.0,0.0,1.0,0.0,10.0
8002,2020-03-01,False,325.0,29.0,100.0,110.0,33.0,0.0,4.0,1.0,1.1,0.25,0.0,25.0,0.0,1.0,0.15999997,0.0
8037,2020-03-01,False,51.0,14.0,62.0,59.0,14.0,0.5090909,140.0,43.0,0.9516129,0.30714285,0.0,0.44285715,0.036363635,1.0,0.07692313,1.0
8045,2020-03-01,False,24.0,3.0,6.0,25.0,2.0,0.0,51.0,22.0,4.1666665,0.43137255,0.0,0.11764706,0.0,1.0,2.0,18.0
8054,2020-03-01,False,6.0,0.0,6.0,2.0,0.0,0.5090909,54.0,14.0,0.33333334,0.25925925,0.0,0.11111111,0.0,0.0,0.0,0.0
8196,2020-03-01,False,10.0,1.0,1.0,4.0,1.0,0.0,3.0,0.0,4.0,0.0,0.0,0.33333334,0.0,1.0,-0.6666666,6.0
8221,2020-03-01,False,44.0,11.0,84.0,63.0,18.0,0.0,2.0,1.0,0.75,0.5,0.0,42.0,0.0,1.0,0.100000024,0.0
8244,2020-03-01,False,181.0,11.0,40.0,58.0,72.0,0.0,235.0,114.0,1.45,0.48510638,0.0,0.17021276,0.0,1.0,0.100000024,3.0
8270,2020-03-01,False,0.0,0.0,6.0,6.0,4.0,0.5090909,32.0,38.0,1.0,1.1875,0.0,0.1875,0.0,1.0,0.0,0.0
8287,2020-03-01,False,9.0,3.0,7.0,1.0,5.0,1.0181818,65.0,48.0,0.14285715,0.73846155,0.0,0.10769231,0.33939394,1.0,-0.25,13.0
8322,2020-03-01,False,7.0,1.0,3.0,2.0,7.0,0.0,12.0,11.0,0.6666667,0.9166667,0.0,0.25,0.0,1.0,0.0,19.0
8344,2020-03-01,False,71.0,6.0,17.0,64.0,15.0,1.5272727,17.0,7.0,3.764706,0.4117647,0.0,1.0,0.25454545,1.0,0.5,2.0
8347,2020-03-01,False,21.0,8.0,1.0,11.0,9.0,1.0181818,12.0,8.0,11.0,0.6666667,0.0,0.083333336,0.12727273,1.0,0.33333337,0.0
8370,2020-03-01,False,14.0,0.0,0.0,3.0,3.0,0.5090909,1.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,-1.0,47.0
8384,2020-03-01,False,300.0,17.0,54.0,171.0,12.0,0.0,6.0,3.0,3.1666667,0.5,0.0,9.0,0.0,1.0,-0.32,3.0
8390,2020-03-01,False,0.0,0.0,0.0,3.0,0.0,0.0,46.0,26.0,0.0,0.5652174,0.0,0.0,0.0,0.0,0.0,0.0
8394,2020-03-01,False,10.0,1.0,2.0,4.0,9.0,0.5090909,124.0,56.0,2.0,0.4516129,0.0,0.016129032,0.5090909,1.0,0.0,0.0
8411,2020-03-01,False,60.0,1.0,19.0,42.0,13.0,0.0,230.0,110.0,2.2105262,0.47826087,0.0,0.08260869,0.0,1.0,0.0,8.0
8450,2020-03-01,False,201.0,14.0,27.0,55.0,11.0,0.0,4.0,1.0,2.0370371,0.25,0.0,6.75,0.0,1.0,1.0,1.0
8461,2020-03-01,False,25.0,7.0,15.0,10.0,8.0,0.5090909,358.0,107.0,0.6666667,0.2988827,0.0,0.041899443,0.07272727,1.0,-0.22222221,5.0
8483,2020-03-01,False,122.0,4.0,9.0,17.0,12.0,0.0,86.0,12.0,1.8888888,0.13953489,0.0,0.10465116,0.0,1.0,0.0,1.0
8524,2020-03-01,False,25.0,2.0,11.0,4.0,5.0,0.5090909,124.0,54.0,0.36363637,0.43548387,0.0,0.088709675,0.25454545,1.0,-0.5,12.0
8566,2020-03-01,False,174.0,14.0,20.0,81.0,27.0,0.0,31.0,19.0,4.05,0.61290324,0.0,0.6451613,0.0,1.0,0.27272725,2.0
8567,2020-03-01,False,20.0,2.0,17.0,16.0,3.0,0.0,99.0,45.0,0.9411765,0.45454547,0.0,0.17171717,0.0,1.0,-0.3333333,24.0
8585,2020-03-01,False,262.0,12.0,193.0,224.0,5.0,0.0,45.0,3.0,1.1606218,0.06666667,0.0,4.288889,0.0,1.0,-0.07692307,1.0
8600,2020-03-01,True,14.0,4.0,14.0,28.0,2.0,1.0181818,23.0,20.0,2.0,0.8695652,0.0,0.6086956,0.25454545,1.0,0.33333337,0.0
8608,2020-03-01,False,0.0,0.0,1.0,0.0,0.0,0.0,36.0,13.0,0.0,0.3611111,0.0,0.027777778,0.0,0.0,0.0,0.0
8610,2020-03-01,False,82.0,4.0,48.0,69.0,24.0,0.5090909,41.0,28.0,1.4375,0.68292683,0.0,1.1707317,0.12727273,1.0,0.0,3.0
8696,2020-03-01,False,26.0,2.0,34.0,8.0,1.0,0.0,21.0,9.0,0.23529412,0.42857143,0.0,1.6190476,0.0,1.0,-0.75,14.0
8750,2020-03-01,False,14.0,3.0,12.0,7.0,17.0,0.0,37.0,14.0,0.5833333,0.3783784,0.0,0.3243243,0.0,1.0,-0.25,0.0
8763,2020-03-01,False,29.0,2.0,5.0,10.0,3.0,0.0,25.0,4.0,2.0,0.16,0.0,0.2,0.0,1.0,0.0,26.0
8796,2020-03-01,False,28.0,1.0,27.0,20.0,4.0,0.0,12.0,3.0,0.7407407,0.25,0.0,2.25,0.0,1.0,-0.5,20.0
8838,2020-03-01,False,29.0,4.0,15.0,42.0,1.0,1.0181818,9.0,4.0,2.8,0.44444445,0.0,1.6666666,0.25454545,1.0,1.0,6.0
8850,2020-03-01,False,233.0,8.0,38.0,38.0,29.0,0.0,73.0,48.0,1.0,0.65753424,0.0,0.5205479,0.0,1.0,0.0,7.0
8865,2020-03-01,False,17.0,3.0,22.0,10.0,4.0,0.0,23.0,9.0,0.45454547,0.39130434,0.0,0.95652175,0.0,1.0,0.5,3.0
8878,2020-03-01,True,11.0,1.0,1.0,5.0,1.0,0.0,11.0,11.0,5.0,1.0,0.0,0.09090909,0.0,1.0,0.0,5.0
8906,2020-03-01,False,16.0,4.0,17.0,6.0,1.0,0.0,185.0,67.0,0.3529412,0.36216217,0.0,0.09189189,0.0,1.0,0.33333337,18.0
8907,2020-03-01,False,101.0,8.0,28.0,45.0,11.0,0.5090909,5.0,0.0,1.6071428,0.0,0.0,5.6,0.06363636,1.0,0.1428572,7.0
8932,2020-03-01,False,18.0,3.0,2.0,6.0,29.0,0.0,4.0,0.0,3.0,0.0,0.0,0.5,0.0,1.0,0.0,16.0
8960,2020-03-01,False,389.0,7.0,78.0,153.0,42.0,0.5090909,4.0,0.0,1.9615384,0.0,0.0,19.5,0.07272727,1.0,0.0,2.0
8993,2020-03-01,False,40.0,14.0,34.0,300.0,5.0,0.0,35.0,16.0,8.823529,0.45714286,0.0,0.9714286,0.0,1.0,0.5555556,3.0
9017,2020-03-01,False,19.0,1.0,54.0,6.0,0.0,0.0,1.0,0.0,0.11111111,0.0,0.0,54.0,0.0,0.0,0.0,18.0
9051,2020-03-01,False,194.0,4.0,28.0,21.0,25.0,0.5090909,26.0,7.0,0.75,0.26923078,0.0,1.0769231,0.12727273,1.0,1.0,5.0
9073,2020-03-01,False,21.0,2.0,2.0,3.0,4.0,1.0181818,2.0,1.0,1.5,0.5,0.0,1.0,0.5090909,1.0,0.0,8.0
9111,2020-03-01,False,18.0,10.0,25.0,41.0,10.0,0.0,38.0,15.0,1.64,0.39473686,0.0,0.65789473,0.0,1.0,0.25,2.0
9119,2020-03-01,False,104.0,12.0,125.0,170.0,13.0,0.0,3.0,0.0,1.36,0.0,0.0,41.666668,0.0,1.0,-0.29411763,3.0
9162,2020-03-01,False,87.0,5.0,22.0,10.0,24.0,0.5090909,17.0,3.0,0.45454547,0.1764706,0.0,1.2941177,0.10181818,1.0,0.25,13.0
9190,2020-03-01,False,128.0,21.0,95.0,103.0,8.0,0.0,2.0,2.0,1.0842105,1.0,0.0,47.5,0.0,1.0,-0.19230771,0.0
9192,2020-03-01,False,637.0,39.0,72.0,282.0,11.0,0.5090909,18.0,0.0,3.9166667,0.0,0.0,4.0,0.013053613,1.0,0.14705884,1.0
9214,2020-03-01,False,88.0,4.0,93.0,14.0,38.0,0.0,80.0,38.0,0.15053764,0.475,0.0,1.1625,0.0,1.0,1.0,3.0
9235,2020-03-01,False,1422.0,38.0,285.0,219.0,15.0,0.5090909,27.0,16.0,0.76842105,0.5925926,0.0,10.555555,0.013397129,1.0,-0.025641024,0.0
9238,2020-03-01,False,174.0,12.0,122.0,71.0,22.0,1.0181818,22.0,13.0,0.58196723,0.59090906,0.0,5.5454545,0.084848486,1.0,-0.36842108,0.0
9258,2020-03-01,False,18.0,8.0,18.0,4.0,2.0,0.5090909,59.0,21.0,0.22222222,0.3559322,0.0,0.30508474,0.06363636,1.0,1.6666667,1.0
9261,2020-03-01,False,95.0,18.0,130.0,53.0,20.0,0.0,146.0,63.0,0.4076923,0.43150684,0.0,0.89041096,0.0,1.0,-0.100000024,0.0
9273,2020-03-01,False,61.0,1.0,45.0,43.0,8.0,0.0,7.0,3.0,0.95555556,0.42857143,0.0,6.428571,0.0,1.0,0.0,23.0
9300,2020-03-01,False,11.0,3.0,33.0,4.0,1.0,0.5090909,6.0,1.0,0.121212125,0.16666667,0.0,5.5,0.16969697,1.0,0.5,9.0
9310,2020-03-01,False,55.0,20.0,15.0,42.0,20.0,0.0,386.0,133.0,2.8,0.34455958,0.0,0.038860105,0.0,1.0,0.17647064,1.0
9353,2020-03-01,False,15.0,7.0,53.0,7.0,10.0,2.0363636,29.0,18.0,0.13207547,0.62068963,0.0,1.8275862,0.29090908,1.0,-0.125,0.0
9372,2020-03-01,False,5.0,4.0,6.0,0.0,3.0,1.0181818,83.0,17.0,0.0,0.20481928,0.0,0.072289154,0.25454545,1.0,1.0,8.0
9374,2020-03-01,False,60.0,7.0,19.0,3.0,9.0,0.0,5.0,3.0,0.15789473,0.6,0.0,3.8,0.0,1.0,0.0,0.0
9384,2020-03-01,False,119.0,25.0,18.0,55.0,24.0,0.5090909,165.0,48.0,3.0555556,0.29090908,0.0,0.10909091,0.020363636,1.0,0.92307687,2.0
9402,2020-03-01,False,27.0,3.0,21.0,33.0,5.0,0.0,3.0,0.0,1.5714285,0.0,0.0,7.0,0.0,1.0,-0.625,17.0
9403,2020-03-01,False,50.0,6.0,55.0,43.0,12.0,0.0,45.0,22.0,0.7818182,0.4888889,0.0,1.2222222,0.0,1.0,5.0,0.0
9429,2020-03-01,False,21.0,0.0,3.0,2.0,2.0,0.0,1.0,1.0,0.6666667,1.0,0.0,3.0,0.0,1.0,-1.0,54.0
9448,2020-03-01,False,22.0,2.0,34.0,39.0,8.0,0.0,39.0,18.0,1.1470588,0.46153846,0.0,0.8717949,0.0,1.0,-0.71428573,3.0
9454,2020-03-01,False,38.0,2.0,9.0,12.0,16.0,0.5090909,7.0,2.0,1.3333334,0.2857143,0.0,1.2857143,0.25454545,1.0,1.0,0.0
9456,2020-03-01,True,7.0,1.0,0.0,9.0,4.0,0.0,44.0,13.0,0.0,0.29545453,0.0,0.0,0.0,1.0,-0.5,3.0
9507,2020-03-01,False,22.0,3.0,57.0,4.0,3.0,0.5090909,3.0,3.0,0.07017544,1.0,0.0,19.0,0.16969697,1.0,0.0,6.0
9511,2020-03-01,False,11.0,1.0,27.0,20.0,3.0,0.0,39.0,9.0,0.7407407,0.23076923,0.0,0.6923077,0.0,1.0,0.0,0.0
9516,2020-03-01,False,1.0,6.0,11.0,6.0,2.0,0.0,3.0,2.0,0.54545456,0.6666667,0.0,3.6666667,0.0,1.0,-0.25,0.0
